"","filenames","species_tree","t","nltt"
"490","article_0_1_2_2_0.RDa",NA,NA,NA
"491","article_0_1_2_2_1.RDa",1,0,0.428571428571429
"492","article_0_1_2_2_1.RDa",1,0.1,0.428571428571429
"493","article_0_1_2_2_1.RDa",1,0.2,0.571428571428571
"494","article_0_1_2_2_1.RDa",1,0.3,0.571428571428571
"495","article_0_1_2_2_1.RDa",1,0.4,0.571428571428571
"496","article_0_1_2_2_1.RDa",1,0.5,0.571428571428571
"497","article_0_1_2_2_1.RDa",1,0.6,0.571428571428571
"498","article_0_1_2_2_1.RDa",1,0.7,0.571428571428571
"499","article_0_1_2_2_1.RDa",1,0.8,0.714285714285714
"500","article_0_1_2_2_1.RDa",1,0.9,0.857142857142857
"501","article_0_1_2_2_1.RDa",1,1,1
"502","article_0_1_2_2_1.RDa",2,0,0.428571428571429
"503","article_0_1_2_2_1.RDa",2,0.1,0.428571428571429
"504","article_0_1_2_2_1.RDa",2,0.2,0.571428571428571
"505","article_0_1_2_2_1.RDa",2,0.3,0.571428571428571
"506","article_0_1_2_2_1.RDa",2,0.4,0.571428571428571
"507","article_0_1_2_2_1.RDa",2,0.5,0.571428571428571
"508","article_0_1_2_2_1.RDa",2,0.6,0.571428571428571
"509","article_0_1_2_2_1.RDa",2,0.7,0.571428571428571
"510","article_0_1_2_2_1.RDa",2,0.8,0.714285714285714
"511","article_0_1_2_2_1.RDa",2,0.9,0.857142857142857
"512","article_0_1_2_2_1.RDa",2,1,1
"513","article_0_1_2_2_2.RDa",1,0,0.428571428571429
"514","article_0_1_2_2_2.RDa",1,0.1,0.428571428571429
"515","article_0_1_2_2_2.RDa",1,0.2,0.571428571428571
"516","article_0_1_2_2_2.RDa",1,0.3,0.571428571428571
"517","article_0_1_2_2_2.RDa",1,0.4,0.571428571428571
"518","article_0_1_2_2_2.RDa",1,0.5,0.571428571428571
"519","article_0_1_2_2_2.RDa",1,0.6,0.571428571428571
"520","article_0_1_2_2_2.RDa",1,0.7,0.571428571428571
"521","article_0_1_2_2_2.RDa",1,0.8,0.714285714285714
"522","article_0_1_2_2_2.RDa",1,0.9,0.857142857142857
"523","article_0_1_2_2_2.RDa",1,1,1
"524","article_0_1_2_2_2.RDa",2,0,0.428571428571429
"525","article_0_1_2_2_2.RDa",2,0.1,0.428571428571429
"526","article_0_1_2_2_2.RDa",2,0.2,0.571428571428571
"527","article_0_1_2_2_2.RDa",2,0.3,0.571428571428571
"528","article_0_1_2_2_2.RDa",2,0.4,0.571428571428571
"529","article_0_1_2_2_2.RDa",2,0.5,0.571428571428571
"530","article_0_1_2_2_2.RDa",2,0.6,0.571428571428571
"531","article_0_1_2_2_2.RDa",2,0.7,0.571428571428571
"532","article_0_1_2_2_2.RDa",2,0.8,0.714285714285714
"533","article_0_1_2_2_2.RDa",2,0.9,0.857142857142857
"534","article_0_1_2_2_2.RDa",2,1,1
"535","article_0_1_3_0_0.RDa",1,0,0.6
"536","article_0_1_3_0_0.RDa",1,0.1,0.6
"537","article_0_1_3_0_0.RDa",1,0.2,0.8
"538","article_0_1_3_0_0.RDa",1,0.3,0.8
"539","article_0_1_3_0_0.RDa",1,0.4,0.8
"540","article_0_1_3_0_0.RDa",1,0.5,0.8
"541","article_0_1_3_0_0.RDa",1,0.6,0.8
"542","article_0_1_3_0_0.RDa",1,0.7,0.8
"543","article_0_1_3_0_0.RDa",1,0.8,0.8
"544","article_0_1_3_0_0.RDa",1,0.9,1
"545","article_0_1_3_0_0.RDa",1,1,1
"546","article_0_1_3_0_0.RDa",2,0,0.6
"547","article_0_1_3_0_0.RDa",2,0.1,0.6
"548","article_0_1_3_0_0.RDa",2,0.2,0.8
"549","article_0_1_3_0_0.RDa",2,0.3,0.8
"550","article_0_1_3_0_0.RDa",2,0.4,0.8
"551","article_0_1_3_0_0.RDa",2,0.5,0.8
"552","article_0_1_3_0_0.RDa",2,0.6,0.8
"553","article_0_1_3_0_0.RDa",2,0.7,0.8
"554","article_0_1_3_0_0.RDa",2,0.8,0.8
"555","article_0_1_3_0_0.RDa",2,0.9,1
"556","article_0_1_3_0_0.RDa",2,1,1
"557","article_0_1_3_0_1.RDa",NA,NA,NA
"558","article_0_1_3_0_2.RDa",1,0,0.6
"559","article_0_1_3_0_2.RDa",1,0.1,0.6
"560","article_0_1_3_0_2.RDa",1,0.2,0.8
"561","article_0_1_3_0_2.RDa",1,0.3,0.8
"562","article_0_1_3_0_2.RDa",1,0.4,0.8
"563","article_0_1_3_0_2.RDa",1,0.5,0.8
"564","article_0_1_3_0_2.RDa",1,0.6,0.8
"565","article_0_1_3_0_2.RDa",1,0.7,0.8
"566","article_0_1_3_0_2.RDa",1,0.8,0.8
"567","article_0_1_3_0_2.RDa",1,0.9,1
"568","article_0_1_3_0_2.RDa",1,1,1
"569","article_0_1_3_0_2.RDa",2,0,0.6
"570","article_0_1_3_0_2.RDa",2,0.1,0.6
"571","article_0_1_3_0_2.RDa",2,0.2,0.8
"572","article_0_1_3_0_2.RDa",2,0.3,0.8
"573","article_0_1_3_0_2.RDa",2,0.4,0.8
"574","article_0_1_3_0_2.RDa",2,0.5,0.8
"575","article_0_1_3_0_2.RDa",2,0.6,0.8
"576","article_0_1_3_0_2.RDa",2,0.7,0.8
"577","article_0_1_3_0_2.RDa",2,0.8,0.8
"578","article_0_1_3_0_2.RDa",2,0.9,1
"579","article_0_1_3_0_2.RDa",2,1,1
"580","article_0_1_3_1_0.RDa",NA,NA,NA
"581","article_0_1_3_1_1.RDa",1,0,0.6
"582","article_0_1_3_1_1.RDa",1,0.1,0.6
"583","article_0_1_3_1_1.RDa",1,0.2,0.8
"584","article_0_1_3_1_1.RDa",1,0.3,0.8
"585","article_0_1_3_1_1.RDa",1,0.4,0.8
"586","article_0_1_3_1_1.RDa",1,0.5,0.8
"587","article_0_1_3_1_1.RDa",1,0.6,0.8
"588","article_0_1_3_1_1.RDa",1,0.7,0.8
"589","article_0_1_3_1_1.RDa",1,0.8,0.8
"590","article_0_1_3_1_1.RDa",1,0.9,1
"591","article_0_1_3_1_1.RDa",1,1,1
"592","article_0_1_3_1_1.RDa",2,0,0.6
"593","article_0_1_3_1_1.RDa",2,0.1,0.6
"594","article_0_1_3_1_1.RDa",2,0.2,0.8
"595","article_0_1_3_1_1.RDa",2,0.3,0.8
"596","article_0_1_3_1_1.RDa",2,0.4,0.8
"597","article_0_1_3_1_1.RDa",2,0.5,0.8
"598","article_0_1_3_1_1.RDa",2,0.6,0.8
"599","article_0_1_3_1_1.RDa",2,0.7,0.8
"600","article_0_1_3_1_1.RDa",2,0.8,0.8
"601","article_0_1_3_1_1.RDa",2,0.9,1
"602","article_0_1_3_1_1.RDa",2,1,1
"603","article_0_1_3_1_2.RDa",NA,NA,NA
"604","article_0_1_3_2_0.RDa",NA,NA,NA
"605","article_0_1_3_2_1.RDa",NA,NA,NA
"606","article_0_1_3_2_2.RDa",NA,NA,NA
"607","article_0_1_4_0_0.RDa",NA,NA,NA
"608","article_0_1_4_0_1.RDa",NA,NA,NA
"609","article_0_1_4_0_2.RDa",NA,NA,NA
"610","article_0_1_4_1_0.RDa",NA,NA,NA
"611","article_0_1_4_1_1.RDa",1,0,1
"612","article_0_1_4_1_1.RDa",1,0.1,1
"613","article_0_1_4_1_1.RDa",1,0.2,1
"614","article_0_1_4_1_1.RDa",1,0.3,1
"615","article_0_1_4_1_1.RDa",1,0.4,1
"616","article_0_1_4_1_1.RDa",1,0.5,1
"617","article_0_1_4_1_1.RDa",1,0.6,1
"618","article_0_1_4_1_1.RDa",1,0.7,1
"619","article_0_1_4_1_1.RDa",1,0.8,1
"620","article_0_1_4_1_1.RDa",1,0.9,1
"621","article_0_1_4_1_1.RDa",1,1,1
"622","article_0_1_4_1_1.RDa",2,0,1
"623","article_0_1_4_1_1.RDa",2,0.1,1
"624","article_0_1_4_1_1.RDa",2,0.2,1
"625","article_0_1_4_1_1.RDa",2,0.3,1
"626","article_0_1_4_1_1.RDa",2,0.4,1
"627","article_0_1_4_1_1.RDa",2,0.5,1
"628","article_0_1_4_1_1.RDa",2,0.6,1
"629","article_0_1_4_1_1.RDa",2,0.7,1
"630","article_0_1_4_1_1.RDa",2,0.8,1
"631","article_0_1_4_1_1.RDa",2,0.9,1
"632","article_0_1_4_1_1.RDa",2,1,1
"633","article_0_1_4_1_2.RDa",1,0,1
"634","article_0_1_4_1_2.RDa",1,0.1,1
"635","article_0_1_4_1_2.RDa",1,0.2,1
"636","article_0_1_4_1_2.RDa",1,0.3,1
"637","article_0_1_4_1_2.RDa",1,0.4,1
"638","article_0_1_4_1_2.RDa",1,0.5,1
"639","article_0_1_4_1_2.RDa",1,0.6,1
"640","article_0_1_4_1_2.RDa",1,0.7,1
"641","article_0_1_4_1_2.RDa",1,0.8,1
"642","article_0_1_4_1_2.RDa",1,0.9,1
"643","article_0_1_4_1_2.RDa",1,1,1
"644","article_0_1_4_1_2.RDa",2,0,1
"645","article_0_1_4_1_2.RDa",2,0.1,1
"646","article_0_1_4_1_2.RDa",2,0.2,1
"647","article_0_1_4_1_2.RDa",2,0.3,1
"648","article_0_1_4_1_2.RDa",2,0.4,1
"649","article_0_1_4_1_2.RDa",2,0.5,1
"650","article_0_1_4_1_2.RDa",2,0.6,1
"651","article_0_1_4_1_2.RDa",2,0.7,1
"652","article_0_1_4_1_2.RDa",2,0.8,1
"653","article_0_1_4_1_2.RDa",2,0.9,1
"654","article_0_1_4_1_2.RDa",2,1,1
"655","article_0_1_4_2_0.RDa",1,0,1
"656","article_0_1_4_2_0.RDa",1,0.1,1
"657","article_0_1_4_2_0.RDa",1,0.2,1
"658","article_0_1_4_2_0.RDa",1,0.3,1
"659","article_0_1_4_2_0.RDa",1,0.4,1
"660","article_0_1_4_2_0.RDa",1,0.5,1
"661","article_0_1_4_2_0.RDa",1,0.6,1
"662","article_0_1_4_2_0.RDa",1,0.7,1
"663","article_0_1_4_2_0.RDa",1,0.8,1
"664","article_0_1_4_2_0.RDa",1,0.9,1
"665","article_0_1_4_2_0.RDa",1,1,1
"666","article_0_1_4_2_0.RDa",2,0,1
"667","article_0_1_4_2_0.RDa",2,0.1,1
"668","article_0_1_4_2_0.RDa",2,0.2,1
"669","article_0_1_4_2_0.RDa",2,0.3,1
"670","article_0_1_4_2_0.RDa",2,0.4,1
"671","article_0_1_4_2_0.RDa",2,0.5,1
"672","article_0_1_4_2_0.RDa",2,0.6,1
"673","article_0_1_4_2_0.RDa",2,0.7,1
"674","article_0_1_4_2_0.RDa",2,0.8,1
"675","article_0_1_4_2_0.RDa",2,0.9,1
"676","article_0_1_4_2_0.RDa",2,1,1
"677","article_0_1_4_2_1.RDa",1,0,1
"678","article_0_1_4_2_1.RDa",1,0.1,1
"679","article_0_1_4_2_1.RDa",1,0.2,1
"680","article_0_1_4_2_1.RDa",1,0.3,1
"681","article_0_1_4_2_1.RDa",1,0.4,1
"682","article_0_1_4_2_1.RDa",1,0.5,1
"683","article_0_1_4_2_1.RDa",1,0.6,1
"684","article_0_1_4_2_1.RDa",1,0.7,1
"685","article_0_1_4_2_1.RDa",1,0.8,1
"686","article_0_1_4_2_1.RDa",1,0.9,1
"687","article_0_1_4_2_1.RDa",1,1,1
"688","article_0_1_4_2_1.RDa",2,0,1
"689","article_0_1_4_2_1.RDa",2,0.1,1
"690","article_0_1_4_2_1.RDa",2,0.2,1
"691","article_0_1_4_2_1.RDa",2,0.3,1
"692","article_0_1_4_2_1.RDa",2,0.4,1
"693","article_0_1_4_2_1.RDa",2,0.5,1
"694","article_0_1_4_2_1.RDa",2,0.6,1
"695","article_0_1_4_2_1.RDa",2,0.7,1
"696","article_0_1_4_2_1.RDa",2,0.8,1
"697","article_0_1_4_2_1.RDa",2,0.9,1
"698","article_0_1_4_2_1.RDa",2,1,1
"699","article_0_1_4_2_2.RDa",NA,NA,NA
"700","article_0_2_0_0_0.RDa",1,0,0.333333333333333
"701","article_0_2_0_0_0.RDa",1,0.1,0.333333333333333
"702","article_0_2_0_0_0.RDa",1,0.2,0.333333333333333
"703","article_0_2_0_0_0.RDa",1,0.3,0.333333333333333
"704","article_0_2_0_0_0.RDa",1,0.4,0.333333333333333
"705","article_0_2_0_0_0.RDa",1,0.5,0.333333333333333
"706","article_0_2_0_0_0.RDa",1,0.6,0.333333333333333
"707","article_0_2_0_0_0.RDa",1,0.7,0.333333333333333
"708","article_0_2_0_0_0.RDa",1,0.8,0.444444444444444
"709","article_0_2_0_0_0.RDa",1,0.9,0.555555555555556
"710","article_0_2_0_0_0.RDa",1,1,0.666666666666667
"711","article_0_2_0_0_0.RDa",2,0,0.333333333333333
"712","article_0_2_0_0_0.RDa",2,0.1,0.333333333333333
"713","article_0_2_0_0_0.RDa",2,0.2,0.333333333333333
"714","article_0_2_0_0_0.RDa",2,0.3,0.333333333333333
"715","article_0_2_0_0_0.RDa",2,0.4,0.333333333333333
"716","article_0_2_0_0_0.RDa",2,0.5,0.333333333333333
"717","article_0_2_0_0_0.RDa",2,0.6,0.333333333333333
"718","article_0_2_0_0_0.RDa",2,0.7,0.333333333333333
"719","article_0_2_0_0_0.RDa",2,0.8,0.444444444444444
"720","article_0_2_0_0_0.RDa",2,0.9,0.555555555555556
"721","article_0_2_0_0_0.RDa",2,1,0.666666666666667
"722","article_0_2_0_0_1.RDa",NA,NA,NA
"723","article_0_2_0_0_2.RDa",1,0,0.333333333333333
"724","article_0_2_0_0_2.RDa",1,0.1,0.333333333333333
"725","article_0_2_0_0_2.RDa",1,0.2,0.333333333333333
"726","article_0_2_0_0_2.RDa",1,0.3,0.333333333333333
"727","article_0_2_0_0_2.RDa",1,0.4,0.333333333333333
"728","article_0_2_0_0_2.RDa",1,0.5,0.333333333333333
"729","article_0_2_0_0_2.RDa",1,0.6,0.333333333333333
"730","article_0_2_0_0_2.RDa",1,0.7,0.333333333333333
"731","article_0_2_0_0_2.RDa",1,0.8,0.444444444444444
"732","article_0_2_0_0_2.RDa",1,0.9,0.555555555555556
"733","article_0_2_0_0_2.RDa",1,1,0.666666666666667
"734","article_0_2_0_0_2.RDa",2,0,0.333333333333333
"735","article_0_2_0_0_2.RDa",2,0.1,0.333333333333333
"736","article_0_2_0_0_2.RDa",2,0.2,0.333333333333333
"737","article_0_2_0_0_2.RDa",2,0.3,0.333333333333333
"738","article_0_2_0_0_2.RDa",2,0.4,0.333333333333333
"739","article_0_2_0_0_2.RDa",2,0.5,0.333333333333333
"740","article_0_2_0_0_2.RDa",2,0.6,0.333333333333333
"741","article_0_2_0_0_2.RDa",2,0.7,0.333333333333333
"742","article_0_2_0_0_2.RDa",2,0.8,0.444444444444444
"743","article_0_2_0_0_2.RDa",2,0.9,0.555555555555556
"744","article_0_2_0_0_2.RDa",2,1,0.666666666666667
"745","article_0_2_0_1_0.RDa",NA,NA,NA
"746","article_0_2_0_1_1.RDa",NA,NA,NA
"747","article_0_2_0_1_2.RDa",1,0,0.333333333333333
"748","article_0_2_0_1_2.RDa",1,0.1,0.333333333333333
"749","article_0_2_0_1_2.RDa",1,0.2,0.333333333333333
"750","article_0_2_0_1_2.RDa",1,0.3,0.333333333333333
"751","article_0_2_0_1_2.RDa",1,0.4,0.333333333333333
"752","article_0_2_0_1_2.RDa",1,0.5,0.333333333333333
"753","article_0_2_0_1_2.RDa",1,0.6,0.333333333333333
"754","article_0_2_0_1_2.RDa",1,0.7,0.333333333333333
"755","article_0_2_0_1_2.RDa",1,0.8,0.444444444444444
"756","article_0_2_0_1_2.RDa",1,0.9,0.555555555555556
"757","article_0_2_0_1_2.RDa",1,1,0.666666666666667
"758","article_0_2_0_1_2.RDa",2,0,0.333333333333333
"759","article_0_2_0_1_2.RDa",2,0.1,0.333333333333333
"760","article_0_2_0_1_2.RDa",2,0.2,0.333333333333333
"761","article_0_2_0_1_2.RDa",2,0.3,0.333333333333333
"762","article_0_2_0_1_2.RDa",2,0.4,0.333333333333333
"763","article_0_2_0_1_2.RDa",2,0.5,0.333333333333333
"764","article_0_2_0_1_2.RDa",2,0.6,0.333333333333333
"765","article_0_2_0_1_2.RDa",2,0.7,0.333333333333333
"766","article_0_2_0_1_2.RDa",2,0.8,0.444444444444444
"767","article_0_2_0_1_2.RDa",2,0.9,0.555555555555556
"768","article_0_2_0_1_2.RDa",2,1,0.666666666666667
"769","article_0_2_0_2_0.RDa",1,0,0.333333333333333
"770","article_0_2_0_2_0.RDa",1,0.1,0.333333333333333
"771","article_0_2_0_2_0.RDa",1,0.2,0.333333333333333
"772","article_0_2_0_2_0.RDa",1,0.3,0.333333333333333
"773","article_0_2_0_2_0.RDa",1,0.4,0.333333333333333
"774","article_0_2_0_2_0.RDa",1,0.5,0.333333333333333
"775","article_0_2_0_2_0.RDa",1,0.6,0.333333333333333
"776","article_0_2_0_2_0.RDa",1,0.7,0.333333333333333
"777","article_0_2_0_2_0.RDa",1,0.8,0.444444444444444
"778","article_0_2_0_2_0.RDa",1,0.9,0.555555555555556
"779","article_0_2_0_2_0.RDa",1,1,0.666666666666667
"780","article_0_2_0_2_0.RDa",2,0,0.333333333333333
"781","article_0_2_0_2_0.RDa",2,0.1,0.333333333333333
"782","article_0_2_0_2_0.RDa",2,0.2,0.333333333333333
"783","article_0_2_0_2_0.RDa",2,0.3,0.333333333333333
"784","article_0_2_0_2_0.RDa",2,0.4,0.333333333333333
"785","article_0_2_0_2_0.RDa",2,0.5,0.333333333333333
"786","article_0_2_0_2_0.RDa",2,0.6,0.333333333333333
"787","article_0_2_0_2_0.RDa",2,0.7,0.333333333333333
"788","article_0_2_0_2_0.RDa",2,0.8,0.444444444444444
"789","article_0_2_0_2_0.RDa",2,0.9,0.555555555555556
"790","article_0_2_0_2_0.RDa",2,1,0.666666666666667
"791","article_0_2_0_2_1.RDa",1,0,0.333333333333333
"792","article_0_2_0_2_1.RDa",1,0.1,0.333333333333333
"793","article_0_2_0_2_1.RDa",1,0.2,0.333333333333333
"794","article_0_2_0_2_1.RDa",1,0.3,0.333333333333333
"795","article_0_2_0_2_1.RDa",1,0.4,0.333333333333333
"796","article_0_2_0_2_1.RDa",1,0.5,0.333333333333333
"797","article_0_2_0_2_1.RDa",1,0.6,0.333333333333333
"798","article_0_2_0_2_1.RDa",1,0.7,0.333333333333333
"799","article_0_2_0_2_1.RDa",1,0.8,0.444444444444444
"800","article_0_2_0_2_1.RDa",1,0.9,0.555555555555556
"801","article_0_2_0_2_1.RDa",1,1,0.666666666666667
"802","article_0_2_0_2_1.RDa",2,0,0.333333333333333
"803","article_0_2_0_2_1.RDa",2,0.1,0.333333333333333
"804","article_0_2_0_2_1.RDa",2,0.2,0.333333333333333
"805","article_0_2_0_2_1.RDa",2,0.3,0.333333333333333
"806","article_0_2_0_2_1.RDa",2,0.4,0.333333333333333
"807","article_0_2_0_2_1.RDa",2,0.5,0.333333333333333
"808","article_0_2_0_2_1.RDa",2,0.6,0.333333333333333
"809","article_0_2_0_2_1.RDa",2,0.7,0.333333333333333
"810","article_0_2_0_2_1.RDa",2,0.8,0.444444444444444
"811","article_0_2_0_2_1.RDa",2,0.9,0.555555555555556
"812","article_0_2_0_2_1.RDa",2,1,0.666666666666667
"813","article_0_2_0_2_2.RDa",1,0,0.333333333333333
"814","article_0_2_0_2_2.RDa",1,0.1,0.333333333333333
"815","article_0_2_0_2_2.RDa",1,0.2,0.333333333333333
"816","article_0_2_0_2_2.RDa",1,0.3,0.333333333333333
"817","article_0_2_0_2_2.RDa",1,0.4,0.333333333333333
"818","article_0_2_0_2_2.RDa",1,0.5,0.333333333333333
"819","article_0_2_0_2_2.RDa",1,0.6,0.333333333333333
"820","article_0_2_0_2_2.RDa",1,0.7,0.333333333333333
"821","article_0_2_0_2_2.RDa",1,0.8,0.444444444444444
"822","article_0_2_0_2_2.RDa",1,0.9,0.555555555555556
"823","article_0_2_0_2_2.RDa",1,1,0.666666666666667
"824","article_0_2_0_2_2.RDa",2,0,0.333333333333333
"825","article_0_2_0_2_2.RDa",2,0.1,0.333333333333333
"826","article_0_2_0_2_2.RDa",2,0.2,0.333333333333333
"827","article_0_2_0_2_2.RDa",2,0.3,0.333333333333333
"828","article_0_2_0_2_2.RDa",2,0.4,0.333333333333333
"829","article_0_2_0_2_2.RDa",2,0.5,0.333333333333333
"830","article_0_2_0_2_2.RDa",2,0.6,0.333333333333333
"831","article_0_2_0_2_2.RDa",2,0.7,0.333333333333333
"832","article_0_2_0_2_2.RDa",2,0.8,0.444444444444444
"833","article_0_2_0_2_2.RDa",2,0.9,0.555555555555556
"834","article_0_2_0_2_2.RDa",2,1,0.666666666666667
"835","article_0_2_1_0_0.RDa",1,0,0.6
"836","article_0_2_1_0_0.RDa",1,0.1,0.6
"837","article_0_2_1_0_0.RDa",1,0.2,0.6
"838","article_0_2_1_0_0.RDa",1,0.3,0.6
"839","article_0_2_1_0_0.RDa",1,0.4,0.6
"840","article_0_2_1_0_0.RDa",1,0.5,0.6
"841","article_0_2_1_0_0.RDa",1,0.6,0.6
"842","article_0_2_1_0_0.RDa",1,0.7,0.6
"843","article_0_2_1_0_0.RDa",1,0.8,0.6
"844","article_0_2_1_0_0.RDa",1,0.9,0.8
"845","article_0_2_1_0_0.RDa",1,1,1
"846","article_0_2_1_0_0.RDa",2,0,0.6
"847","article_0_2_1_0_0.RDa",2,0.1,0.6
"848","article_0_2_1_0_0.RDa",2,0.2,0.6
"849","article_0_2_1_0_0.RDa",2,0.3,0.6
"850","article_0_2_1_0_0.RDa",2,0.4,0.6
"851","article_0_2_1_0_0.RDa",2,0.5,0.6
"852","article_0_2_1_0_0.RDa",2,0.6,0.6
"853","article_0_2_1_0_0.RDa",2,0.7,0.6
"854","article_0_2_1_0_0.RDa",2,0.8,0.6
"855","article_0_2_1_0_0.RDa",2,0.9,0.8
"856","article_0_2_1_0_0.RDa",2,1,1
"857","article_0_2_1_0_1.RDa",1,0,0.6
"858","article_0_2_1_0_1.RDa",1,0.1,0.6
"859","article_0_2_1_0_1.RDa",1,0.2,0.6
"860","article_0_2_1_0_1.RDa",1,0.3,0.6
"861","article_0_2_1_0_1.RDa",1,0.4,0.6
"862","article_0_2_1_0_1.RDa",1,0.5,0.6
"863","article_0_2_1_0_1.RDa",1,0.6,0.6
"864","article_0_2_1_0_1.RDa",1,0.7,0.6
"865","article_0_2_1_0_1.RDa",1,0.8,0.6
"866","article_0_2_1_0_1.RDa",1,0.9,0.8
"867","article_0_2_1_0_1.RDa",1,1,1
"868","article_0_2_1_0_1.RDa",2,0,0.6
"869","article_0_2_1_0_1.RDa",2,0.1,0.6
"870","article_0_2_1_0_1.RDa",2,0.2,0.6
"871","article_0_2_1_0_1.RDa",2,0.3,0.6
"872","article_0_2_1_0_1.RDa",2,0.4,0.6
"873","article_0_2_1_0_1.RDa",2,0.5,0.6
"874","article_0_2_1_0_1.RDa",2,0.6,0.6
"875","article_0_2_1_0_1.RDa",2,0.7,0.6
"876","article_0_2_1_0_1.RDa",2,0.8,0.6
"877","article_0_2_1_0_1.RDa",2,0.9,0.8
"878","article_0_2_1_0_1.RDa",2,1,1
"879","article_0_2_1_0_2.RDa",NA,NA,NA
"880","article_0_2_1_1_0.RDa",1,0,0.6
"881","article_0_2_1_1_0.RDa",1,0.1,0.6
"882","article_0_2_1_1_0.RDa",1,0.2,0.6
"883","article_0_2_1_1_0.RDa",1,0.3,0.6
"884","article_0_2_1_1_0.RDa",1,0.4,0.6
"885","article_0_2_1_1_0.RDa",1,0.5,0.6
"886","article_0_2_1_1_0.RDa",1,0.6,0.6
"887","article_0_2_1_1_0.RDa",1,0.7,0.6
"888","article_0_2_1_1_0.RDa",1,0.8,0.6
"889","article_0_2_1_1_0.RDa",1,0.9,0.8
"890","article_0_2_1_1_0.RDa",1,1,1
"891","article_0_2_1_1_0.RDa",2,0,0.6
"892","article_0_2_1_1_0.RDa",2,0.1,0.6
"893","article_0_2_1_1_0.RDa",2,0.2,0.6
"894","article_0_2_1_1_0.RDa",2,0.3,0.6
"895","article_0_2_1_1_0.RDa",2,0.4,0.6
"896","article_0_2_1_1_0.RDa",2,0.5,0.6
"897","article_0_2_1_1_0.RDa",2,0.6,0.6
"898","article_0_2_1_1_0.RDa",2,0.7,0.6
"899","article_0_2_1_1_0.RDa",2,0.8,0.6
"900","article_0_2_1_1_0.RDa",2,0.9,0.8
"901","article_0_2_1_1_0.RDa",2,1,1
"902","article_0_2_1_1_1.RDa",NA,NA,NA
"903","article_0_2_1_1_2.RDa",1,0,0.6
"904","article_0_2_1_1_2.RDa",1,0.1,0.6
"905","article_0_2_1_1_2.RDa",1,0.2,0.6
"906","article_0_2_1_1_2.RDa",1,0.3,0.6
"907","article_0_2_1_1_2.RDa",1,0.4,0.6
"908","article_0_2_1_1_2.RDa",1,0.5,0.6
"909","article_0_2_1_1_2.RDa",1,0.6,0.6
"910","article_0_2_1_1_2.RDa",1,0.7,0.6
"911","article_0_2_1_1_2.RDa",1,0.8,0.6
"912","article_0_2_1_1_2.RDa",1,0.9,0.8
"913","article_0_2_1_1_2.RDa",1,1,1
"914","article_0_2_1_1_2.RDa",2,0,0.6
"915","article_0_2_1_1_2.RDa",2,0.1,0.6
"916","article_0_2_1_1_2.RDa",2,0.2,0.6
"917","article_0_2_1_1_2.RDa",2,0.3,0.6
"918","article_0_2_1_1_2.RDa",2,0.4,0.6
"919","article_0_2_1_1_2.RDa",2,0.5,0.6
"920","article_0_2_1_1_2.RDa",2,0.6,0.6
"921","article_0_2_1_1_2.RDa",2,0.7,0.6
"922","article_0_2_1_1_2.RDa",2,0.8,0.6
"923","article_0_2_1_1_2.RDa",2,0.9,0.8
"924","article_0_2_1_1_2.RDa",2,1,1
"925","article_0_2_1_2_0.RDa",NA,NA,NA
"926","article_0_2_1_2_1.RDa",1,0,0.6
"927","article_0_2_1_2_1.RDa",1,0.1,0.6
"928","article_0_2_1_2_1.RDa",1,0.2,0.6
"929","article_0_2_1_2_1.RDa",1,0.3,0.6
"930","article_0_2_1_2_1.RDa",1,0.4,0.6
"931","article_0_2_1_2_1.RDa",1,0.5,0.6
"932","article_0_2_1_2_1.RDa",1,0.6,0.6
"933","article_0_2_1_2_1.RDa",1,0.7,0.6
"934","article_0_2_1_2_1.RDa",1,0.8,0.6
"935","article_0_2_1_2_1.RDa",1,0.9,0.8
"936","article_0_2_1_2_1.RDa",1,1,1
"937","article_0_2_1_2_1.RDa",2,0,0.6
"938","article_0_2_1_2_1.RDa",2,0.1,0.6
"939","article_0_2_1_2_1.RDa",2,0.2,0.6
"940","article_0_2_1_2_1.RDa",2,0.3,0.6
"941","article_0_2_1_2_1.RDa",2,0.4,0.6
"942","article_0_2_1_2_1.RDa",2,0.5,0.6
"943","article_0_2_1_2_1.RDa",2,0.6,0.6
"944","article_0_2_1_2_1.RDa",2,0.7,0.6
"945","article_0_2_1_2_1.RDa",2,0.8,0.6
"946","article_0_2_1_2_1.RDa",2,0.9,0.8
"947","article_0_2_1_2_1.RDa",2,1,1
"948","article_0_2_1_2_2.RDa",NA,NA,NA
"949","article_0_2_2_0_0.RDa",NA,NA,NA
"950","article_0_2_2_0_1.RDa",NA,NA,NA
"951","article_0_2_2_0_2.RDa",NA,NA,NA
"952","article_0_2_2_1_0.RDa",NA,NA,NA
"953","article_0_2_2_1_1.RDa",1,0,1
"954","article_0_2_2_1_1.RDa",1,0.1,1
"955","article_0_2_2_1_1.RDa",1,0.2,1
"956","article_0_2_2_1_1.RDa",1,0.3,1
"957","article_0_2_2_1_1.RDa",1,0.4,1
"958","article_0_2_2_1_1.RDa",1,0.5,1
"959","article_0_2_2_1_1.RDa",1,0.6,1
"960","article_0_2_2_1_1.RDa",1,0.7,1
"961","article_0_2_2_1_1.RDa",1,0.8,1
"962","article_0_2_2_1_1.RDa",1,0.9,1
